STATE_DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Dacoity,Robbery,Arson,Hurt,Prevention of atrocities (POA) Act,Protection of Civil Rights (PCR) Act,Other Crimes Against STs,Total_Crimes
UTTAR PRADESH_KAUSHAMBI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2001,0,0,0.0,0,0,0,1,0,0,0,1.0
UTTAR PRADESH_KHIRI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KHIRI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_KUSHI NAGAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LALITPUR,2001,0,0,0.0,0,0,0,0,11,0,0,11.0
UTTAR PRADESH_LALITPUR,2002,0,0,0.0,0,0,0,0,1,0,0,1.0
UTTAR PRADESH_LALITPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LALITPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LALITPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LALITPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LALITPUR,2007,0,0,0.0,0,0,0,0,4,0,0,4.0
UTTAR PRADESH_LALITPUR,2008,0,0,0.0,0,0,0,0,9,0,0,9.0
UTTAR PRADESH_LALITPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LALITPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2003,0,0,0.0,0,0,0,0,0,0,22,22.0
UTTAR PRADESH_LUCKNOW,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_LUCKNOW,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHARAJGANJ,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAHOBA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2001,0,0,0.0,0,0,0,0,0,0,4,4.0
UTTAR PRADESH_MAINPURI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAINPURI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2001,0,0,0.0,0,0,0,0,0,0,6,6.0
UTTAR PRADESH_MATHURA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MATHURA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MAU,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MEERUT,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2001,0,0,0.0,0,0,0,0,24,0,4,28.0
UTTAR PRADESH_MIRZAPUR,2002,0,0,0.0,0,0,0,0,4,0,0,4.0
UTTAR PRADESH_MIRZAPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MIRZAPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MORADABAD,2001,1,0,0.0,0,0,0,0,3,0,1,5.0
UTTAR PRADESH_MORADABAD,2002,0,0,0.0,0,0,0,0,0,0,2,2.0
UTTAR PRADESH_MORADABAD,2003,0,0,0.0,0,0,0,0,0,0,3,3.0
UTTAR PRADESH_MORADABAD,2004,0,0,0.0,0,0,0,0,0,0,2,2.0
UTTAR PRADESH_MORADABAD,2005,0,0,0.0,0,0,0,2,0,0,4,6.0
UTTAR PRADESH_MORADABAD,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MORADABAD,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MORADABAD,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MORADABAD,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MORADABAD,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2001,0,1,0.0,0,0,0,0,0,0,0,1.0
UTTAR PRADESH_MUZAFFARNAGAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_MUZAFFARNAGAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2001,0,0,0.0,0,0,1,0,0,0,0,1.0
UTTAR PRADESH_PILIBHIT,2002,1,0,0.0,0,0,0,0,0,0,0,1.0
UTTAR PRADESH_PILIBHIT,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PILIBHIT,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_PRATAPGARH,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2003,0,0,0.0,0,0,0,0,0,0,12,12.0
UTTAR PRADESH_RAIBAREILLY,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAIBAREILLY,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMABAI NAGAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_RAMPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2001,0,0,0.0,0,0,0,0,2,0,4,6.0
UTTAR PRADESH_SAHARANPUR,2002,0,0,0.0,0,0,0,0,10,0,0,10.0
UTTAR PRADESH_SAHARANPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SAHARANPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SANT KABIRNAGAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2001,0,0,0.0,0,0,0,1,0,0,6,7.0
UTTAR PRADESH_SHAHJAHANPUR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHAHJAHANPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SHRAWASTI,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SIDHARTHNAGAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SITAPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SONBHADRA,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_ST.RAVIDASNAGAR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_SULTANPUR,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2001,0,0,0.0,0,0,0,0,0,0,22,22.0
UTTAR PRADESH_UNNAO,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2004,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2005,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2006,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2007,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2008,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2009,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_UNNAO,2010,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_VARANASI,2001,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_VARANASI,2002,0,0,0.0,0,0,0,0,0,0,0,0.0
UTTAR PRADESH_VARANASI,2003,0,0,0.0,0,0,0,0,0,0,0,0.0
